problem_id,raw_text,language,category,subcategory,district,data_source,label_source
JH_SYN_V2_0165,रात में hospital की street lights बंद रहती हैं। जल्द कार्रवाई की आवश्यकता है।,hinglish,electricity,street_lighting,Pakur,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0166,"Nali block hai, dirty water road par aa raha hai. इस वजह से स्थानीय लोगों को परेशानी हो रही है।",hi,sanitation,drainage,Ramgarh,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0167,Certificate ke documents verify nahi ho rahe. लोग काफी समय से परेशान हैं।,hinglish,certificates,document_or_certificate,West Singhbhum,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0168,Fasal damage ke baad farmers ko support nahi mil raha. इस वजह से स्थानीय लोगों को परेशानी हो रही है।,hi,agriculture,crop_support,Koderma,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0169,बारिश में घर की छत से पानी अंदर आता है। जल्द कार्रवाई की आवश्यकता है।,hi,housing,housing_infrastructure,Khunti,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0170,mohalla में welfare application का status clear नहीं है। Please look into this issue.,hinglish,welfare,urban_welfare,Dumka,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0171,"bus stand में कई दिनों से पानी की सप्लाई बंद है, लोग परेशान हैं। जल्द कार्रवाई की आवश्यकता है।",hinglish,water,water_supply,Bokaro,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0172,school में लोग waste खुले में जला रहे हैं। इस वजह से स्थानीय लोगों को परेशानी हो रही है।,hinglish,environment,waste_burning,Pakur,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0173,School building aur toilet ki condition kharab hai.,hinglish,education,school_infrastructure,Latehar,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0174,Kachra jalane se bahut smoke ho raha hai. Please look into this issue.,hinglish,environment,waste_burning,Garhwa,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0175,रात में bus stand के आसपास अंधेरा और unsafe माहौल रहता है। जल्द कार्रवाई की आवश्यकता है।,hinglish,public_safety,unsafe_public_area,West Singhbhum,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0176,The public area near main road feels unsafe at night. जल्द कार्रवाई की आवश्यकता है।,en,public_safety,unsafe_public_area,Khunti,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0177,गांव के health centre में basic treatment की सुविधा सीमित है। कृपया समस्या का समाधान किया जाए।,hinglish,health,primary_healthcare,Palamu,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0178,मुख्य रास्ते पर लगी lights कई दिनों से खराब हैं।,hi,electricity,street_lighting,Hazaribagh,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0179,health centre वाली road पर deep potholes हैं।,hi,roads,pothole,Godda,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0180,सड़क में इतने बड़े गड्ढे हैं कि दोपहिया चलाना मुश्किल है। कृपया समस्या का समाधान किया जाए।,hinglish,roads,pothole,Dhanbad,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0181,ward में staff shortage के कारण classes प्रभावित हैं। इस वजह से स्थानीय लोगों को परेशानी हो रही है।,hi,education,teacher_or_staff,Koderma,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0182,बाजार में peak hours में traffic बहुत ज्यादा हो जाता है। Please look into this issue.,hi,transport,traffic,Ranchi,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0183,There has been no regular water supply in village for 20 days.,en,water,water_supply,Garhwa,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0184,panchayat में लोग waste खुले में जला रहे हैं। Please look into this issue.,hi,environment,waste_burning,Hazaribagh,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0185,Primary healthcare access is difficult near mohalla. लोग काफी समय से परेशान हैं।,hinglish,health,primary_healthcare,Giridih,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0186,"Raat ko road par light nahi hai, area dark rehta hai. कृपया समस्या का समाधान किया जाए।",hinglish,electricity,street_lighting,Lohardaga,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0187,मुख्य रास्ते पर लगी lights कई दिनों से खराब हैं। कृपया समस्या का समाधान किया जाए।,hinglish,electricity,street_lighting,Garhwa,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0188,मुख्य सड़क की surface पूरी तरह खराब हो चुकी है। इस वजह से स्थानीय लोगों को परेशानी हो रही है।,hinglish,roads,road_damage,Palamu,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0189,Market area mein traffic jam bahut hota hai. इस वजह से स्थानीय लोगों को परेशानी हो रही है।,hinglish,transport,traffic,West Singhbhum,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0190,mohalla में traffic management की जरूरत है। कृपया समस्या का समाधान किया जाए।,hinglish,transport,traffic,Giridih,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0191,village के पास कचरे का ढेर कई दिनों से पड़ा है।,hi,sanitation,garbage,Lohardaga,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0192,"Raat ko road par light nahi hai, area dark rehta hai.",hinglish,electricity,street_lighting,Ranchi,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0193,The birth certificate application near village is delayed. जल्द कार्रवाई की आवश्यकता है।,en,certificates,birth_certificate,Dumka,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0194,Kachra pickup nahi ho raha aur smell aa rahi hai. जल्द कार्रवाई की आवश्यकता है।,hi,sanitation,garbage,Lohardaga,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0195,"Raat ko area unsafe lagta hai, lighting improve honi chahiye. इस वजह से स्थानीय लोगों को परेशानी हो रही है।",hinglish,public_safety,unsafe_public_area,Simdega,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0196,There is a document verification issue near hospital.,en,certificates,document_or_certificate,Ranchi,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0198,bus stand में कई घरों को basic repair की जरूरत है। लोग काफी समय से परेशान हैं।,hi,housing,housing_infrastructure,Saraikela-Kharsawan,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0199,हैंडपंप सूख गया है और गर्मी में पानी की समस्या बढ़ गई है।,hi,water,groundwater,Simdega,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0200,People near school do not have safe drinking water. जल्द कार्रवाई की आवश्यकता है।,en,water,drinking_water,Chatra,synthetic_demo_v2,synthetic_generated
JH_SYN_V2_0201,School building aur toilet ki condition kharab hai. लोग काफी समय से परेशान हैं।,hinglish,education,school_infrastructure,West Singhbhum,synthetic_demo_v2,synthetic_generated
